id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,68,2,66,2024-01-02,0.43,3,0,0,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,49,5,599,2025-03-01,3.85,4,152,57,
482052,1BR KLIMT Apartment,13336646,Hotel Und,,Penzing,48.19676,16.28851,Entire home/apt,93,1,8,2022-09-25,0.05,15,335,0,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,,14,0,,,1,0,0,
488723,Sunny apartment in central location,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,73,20,130,2025-02-06,0.90,15,197,5,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,203,28,114,2024-10-12,0.75,1,247,1,
536895,Cosy City Apartment,1651453,Lisa,,Mariahilf,48.19159,16.34185,Entire home/apt,77,31,92,2025-02-15,0.60,2,222,4,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.201212863382594,16.38976215094053,Private room,130,1,222,2024-10-20,1.62,1,0,15,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,46,31,110,2024-05-04,0.72,3,61,1,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,,3,22,2017-07-31,0.14,1,0,0,
1162934,2 Room Apartment Sigmund Freud (Pet friendly),540246,Christian,,Ottakring,48.20524,16.33146,Entire home/apt,44,1,157,2025-01-02,1.10,8,335,6,
1177895,CENTRAL AND COZY APARTMENT - next to Schönbrunn,1027932,Danijela,,Rudolfsheim-Fnfhaus,48.18546,16.32639,Entire home/apt,115,31,610,2025-02-01,4.27,1,2,31,
1184609,exclusive apartment-vienna downtown,6479432,Chrissy,,Neubau,48.20533,16.3498,Entire home/apt,132,2,112,2025-01-04,0.79,1,130,10,
1196433,2 Room Apartment Egon Schiele / 100 Mbit Internet,540246,Christian,,Ottakring,48.20548,16.33121,Entire home/apt,47,1,171,2025-01-26,1.19,8,322,10,
1203138,City oasis - legs up on the balcony,6571299,Jochen,,Wieden,48.1949,16.3678,Entire home/apt,196,29,138,2024-08-17,0.97,4,123,11,
1205295,big discounts f. long term stays! close to center,4042594,Wiltrud,,Margareten,48.18782,16.34566,Private room,40,21,97,2024-11-01,0.68,11,0,12,
1207680,New Top Floor Maisonette - Augarten,4610837,Hartwig,,Leopoldstadt,48.22513,16.38767,Entire home/apt,120,18,9,2022-01-05,0.06,1,285,0,
1215334,70m2 Apartment Boutique Style near to Naschmarkt,6633331,Tassilo,,Mariahilf,48.19228,16.35334,Entire home/apt,,3,16,2019-07-26,0.11,1,0,0,
1221660,Modern Villa with Stunning City View,3548611,Beatrix,,Ottakring,48.21426,16.28882,Entire home/apt,285,4,33,2025-01-03,0.23,2,90,2,
1226597,Cozy 2-room apartment with terrace,5888815,Marianne,,Rudolfsheim-Fnfhaus,48.1985,16.32818,Entire home/apt,,3,18,2017-06-17,0.13,4,0,0,
1274360,"Central, charming with private bath",6578834,Türkan,,Josefstadt,48.2124,16.34499,Private room,,2,3,2015-05-25,0.02,1,0,0,
1278595,double bed and 2sofas next to Opera,6958146,Chris,,Wieden,48.195,16.36537,Entire home/apt,95,7,298,2025-03-02,2.11,2,168,26,
1303413,BESTLAGE Möbiliertes WG-Zimmer von,7085819,Paul,,Mariahilf,48.19591,16.34533,Private room,,30,0,,,1,0,0,
1310070,The red embassy Apartment Vienna,7121581,Andreas,,Landstra§e,48.197,16.38322,Entire home/apt,83,1,378,2023-09-30,2.74,1,0,0,
1353221,"City center, fully furnished Flat",7345513,Evelina,,Landstra§e,48.19879,16.37874,Entire home/apt,153,3,256,2025-01-19,1.84,1,127,32,
1376464,Zimmer in schöner City-Wohnung,7352783,Susanne,,Landstra§e,48.1951,16.3876,Private room,,2,89,2019-12-15,0.63,1,0,0,
1384870,Nice bedroom in sweet apartment!,974784,Sylvie,,Donaustadt,48.22707,16.44955,Private room,29,3,131,2025-01-04,0.93,2,362,19,
1398991,Stylish City Apartment- 2 bathrooms,1280395,Barbara,,Mariahilf,48.19269,16.34431,Entire home/apt,210,3,28,2024-12-23,0.41,3,161,14,
1419825,nice flat real close to Belvedere,6839632,Gerd,,Landstra§e,48.19059,16.38684,Entire home/apt,37,14,78,2021-12-31,0.55,1,124,0,
1424685,VIENNA CENTER – BELVEDERE 15,2150005,Ramona & Alex,,Landstra§e,48.19196,16.38874,Entire home/apt,56,5,328,2025-03-03,2.41,4,134,55,
1425674,Cozy Rooftop Appartment + sunny Terrace,7490377,Eva,,Alsergrund,48.22493,16.35047,Entire home/apt,,3,54,2024-07-01,0.39,1,349,3,
1447621,"Business- Apartment, 1-6 months",7770370,Petra,,Mariahilf,48.19134,16.34847,Entire home/apt,204,6,78,2025-01-16,0.55,6,350,13,
1449810,Elegant Apartment near Belvedere,5217546,Bettina,,Wieden,48.18976,16.37688,Entire home/apt,,720,0,,,2,0,0,
1458220,"IVORY TOWER - sunny, cosy, spacious",404149,Gernot,,Leopoldstadt,48.22023,16.38979,Entire home/apt,94,14,15,2024-12-21,0.11,1,184,2,
1476938,"Apartment ""WIEN MITTE""",7904798,Rainer,,Landstra§e,48.20871,16.38964,Entire home/apt,,2,281,2020-06-21,2.01,2,0,0,
1485882,Apartment with wonderful terrace,7815776,Elisabeth,,Margareten,48.18482,16.35162,Entire home/apt,90,8,18,2019-05-24,0.13,1,358,0,
1492911,*** Carrie's Fabulous World ***,3974088,Caroline,,Whring,48.23077305066146,16.347591869652156,Entire home/apt,,4,100,2025-02-02,0.71,1,10,3,
1502484,Appartement Aditi 2,8031874,Szofia Monika,,Alsergrund,48.21746,16.36043,Private room,78,1,475,2024-04-07,3.72,2,66,5,
1509701,GREAT ! Apartment Diana ! Downtown,8063607,Birgit,,Landstra§e,48.2113,16.39191,Entire home/apt,108,4,349,2024-12-30,2.78,1,152,33,
1510511,Lovely Modern Prater Suite,4865438,Daniela,,Leopoldstadt,48.21941,16.39804,Entire home/apt,81,31,46,2025-02-02,0.33,7,150,4,
1522234,Fancy apartment at Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,229,7,174,2024-12-28,1.36,15,222,9,
1527776,"small apartment, 15.Min. from  City",8150154,Michael,,Meidling,48.17841,16.33495,Entire home/apt,38,30,51,2024-12-20,0.43,1,309,3,
1534311,CENTRAL & quiet apartment Vienna,8182491,Ana,,Neubau,48.20451,16.34976,Entire home/apt,74,30,30,2025-01-10,0.23,1,208,2,
1545792,1 room for 1 guest in a penthouse,8237729,Eva,,Leopoldstadt,48.22486,16.38247,Private room,59,1,33,2025-02-02,0.24,2,261,5,
1545867,"""its beautiful here""... in vienna",8238054,Sabine,,Neubau,48.19948,16.34033,Entire home/apt,60,4,57,2024-08-24,0.41,1,50,1,
1563521,GS4-5a City apartment,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21923,16.37512,Entire home/apt,89,60,9,2017-04-30,0.06,51,0,0,
1589630,2BR - KLIMT Apartment in Vienna for 6 peolpe,13336646,Hotel Und,,Penzing,48.1969,16.28869,Entire home/apt,50,1,16,2019-05-18,0.13,15,118,0,
1589958,3BR- KLIMT Apartment for 8 people,13336646,Hotel Und,,Penzing,48.1971,16.28906,Entire home/apt,104,1,39,2025-01-06,0.32,15,144,2,
1590223,Unique Rooftop Apt / Sauna in Art Nouveau Building,3525897,Nico,,Penzing,48.19200134277344,16.310150146484375,Entire home/apt,160,6,71,2023-05-12,0.51,2,306,0,
1590293,Smallest and coolest apt. in Art Nouveau Bldg.,3525897,Nico,,Penzing,48.19089,16.31,Entire home/apt,100,6,39,2024-12-16,0.42,2,364,1,
1592381,Long term suit bedween 3.-9. Etage-no elevator,4034068,Philipp,,Leopoldstadt,48.22095,16.40967,Entire home/apt,150,30,3,2016-09-15,0.03,18,27,0,
1596820,GS13f Apartment mini mit miniTerrasse,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21767,16.37713,Entire home/apt,80,90,31,2022-07-15,0.23,51,337,0,
1597023,GS3 super für Studenten,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21769,16.37506,Entire home/apt,92,60,38,2024-07-15,0.29,51,226,1,
1626782,"Universum-Direct on Metro U6 Dresdner str., Tram 2",8648007,Yuda,,Brigittenau,48.23564,16.37959,Entire home/apt,41,90,362,2023-11-04,2.59,1,158,0,
1640285,"Praterloft 33 (WU Campus, Messe)",2813542,Susanne,,Leopoldstadt,48.21818,16.40254,Entire home/apt,114,4,266,2025-02-01,1.92,2,142,27,
569990,Apartment „Studio“ incl. car parking & WiFi,2805014,Andreas,,Floridsdorf,48.26153434256743,16.387579579379185,Entire home/apt,75,7,9,2025-01-01,0.09,3,269,3,
569995,Apartment „Bedroom“ incl. car parking & WiFi,2805014,Andreas,,Floridsdorf,48.26147202598764,16.387579794125134,Entire home/apt,85,7,11,2024-10-26,0.11,3,290,2,
569997,Apartment „Suite“ in Vienna incl. Parking & WIFI,2805014,Andreas,,Floridsdorf,48.26149,16.38753,Entire home/apt,99,7,4,2024-05-01,0.04,3,264,1,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,135,2,114,2025-01-03,0.75,1,38,12,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,105,3,628,2025-02-27,4.09,2,205,68,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Hernals,48.21509519217383,16.339490038897125,Entire home/apt,91,1,347,2024-12-11,2.27,8,340,10,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,92,4,331,2025-01-04,2.16,1,4,29,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,136,4,222,2025-03-02,1.49,1,160,32,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,95,2,223,2025-03-04,1.54,2,198,27,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Und,,Penzing,48.19558,16.29074,Entire home/apt,70,2,20,2019-11-18,0.18,15,322,0,
669898,Sunny Rooftop Terrace Aptmt (4 ppl),1109415,Milica,,Penzing,48.18894,16.30686,Entire home/apt,145,2,53,2025-01-02,0.38,1,345,12,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,77,3,0,,,1,156,0,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,,5,164,2020-01-04,1.10,1,0,0,
701962,Walk to everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,175,31,29,2024-08-17,0.19,4,241,2,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,91,2,563,2024-09-13,3.73,1,277,32,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,150,1,41,2025-01-06,0.28,1,339,6,
714920,Your Luxury Rooftop Penthouse with Balcony 1,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,150,2,496,2024-12-28,3.65,2,131,30,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,,3,8,2019-12-03,0.09,2,0,0,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,79,31,20,2024-07-26,0.13,2,276,1,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,155,28,146,2025-01-02,1.00,4,304,18,
757295,Charming City Apartment in Vienna,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,,3,69,2022-12-30,0.46,1,0,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,191,1,303,2024-12-07,2.02,52,86,1,
763157,Atmospheric flat in central location,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,104,18,223,2024-10-10,1.49,15,203,1,
766088,"apartment Döbling, near Grinzing",4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,,2,0,,,1,0,0,
779815,Fantastic apartment for up to 6 per,4111982,Sonia,,Mariahilf,48.19278,16.34131,Entire home/apt,125,3,50,2024-08-12,0.34,1,345,4,
789563,**Cozy CityAp 60sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,164,28,53,2025-01-03,0.36,4,249,3,
799178,Central and modern - Apartment near city center,1108400,Dan,,Leopoldstadt,48.21892,16.38377,Entire home/apt,57,5,157,2024-08-10,1.05,14,33,3,
799342,Central Apartment near Naschmarkt,4208823,Nina,,Mariahilf,48.19717,16.35436,Entire home/apt,,31,69,2025-01-06,0.46,1,0,6,
815788,Vienna Luxury Apartment,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,,1,2,2014-01-03,0.01,1,0,0,
820648,Stylish Apartment in Vienna Centre,4310085,Paul & Carola,,Neubau,48.19992,16.35168,Entire home/apt,,3,9,2017-01-16,0.06,1,0,0,
833475,"Key location in 7th! Quiet, museums 5min, cosy.",4361476,Steffi,,Neubau,48.2012,16.34504,Entire home/apt,126,30,24,2024-10-27,0.17,9,1,4,
833742,City Center Small Modern Apartment,4236636,Anika,,Landstra§e,48.20664,16.39123,Entire home/apt,85,2,102,2025-02-12,0.77,3,202,5,
835397,"Top location in 7th, Museums, lift, very comfy!",4361476,Steffi,,Neubau,48.20083,16.3453,Entire home/apt,111,31,26,2025-01-06,0.18,9,308,1,
835545,"Full of light, New, top location by the Museums!",4361476,Steffi,,Neubau,48.20099,16.34488,Entire home/apt,126,30,33,2024-12-16,0.23,9,222,3,
846009,"Nice, clean and perfect location Ap",4417358,Samia,,Donaustadt,48.23549,16.41152,Entire home/apt,57,59,71,2019-08-19,0.48,1,155,0,
846107,The WHITE Apartment | Prater Ferris Wheel,5783,Zen,,Leopoldstadt,48.21733474731445,16.388891220092773,Entire home/apt,88,1,461,2025-02-28,3.39,3,233,25,
849480,Penthouse Opera 3 Bedrooms,4331202,Florian,,Innere Stadt,48.20319,16.36675,Entire home/apt,363,3,159,2024-12-29,1.26,66,287,14,
855282,2 room apartement 10 min to center,4468399,Nino,,Whring,48.22439,16.34076,Entire home/apt,70,31,116,2024-09-02,0.78,1,48,8,
879228,Near Palace Schönbrunn - Apt. 6,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32717,Entire home/apt,166,1,236,2024-12-08,1.64,14,291,13,
880741,Roofterrace condo Mariahilferstreet,427895,Christoph,,Neubau,48.19902,16.34679,Entire home/apt,,1,180,2019-12-31,1.23,1,0,0,
892831,"Homeoffice, Rückzugsort, Arbeitsplatz",358163,Greg,,Landstra§e,48.19108,16.38747,Entire home/apt,62,30,24,2020-07-31,0.19,2,334,0,
900074,Charming room very central,4805531,Sybille,,Neubau,48.20087,16.34443,Private room,39,7,57,2025-01-04,0.39,1,14,6,
908106,Lovely Magic City Apartment,4865438,Daniela,,Landstra§e,48.19922,16.40298,Entire home/apt,82,31,35,2025-02-04,0.24,7,0,6,
915450,25m² Private room with garden,4853903,Edgar,,Alsergrund,48.22708,16.35141,Private room,,1,1,2015-09-15,0.01,1,0,0,
918893,TOP Nähe Cottage in Währing,4935851,Marcus,,Whring,48.22843,16.33584,Entire home/apt,103,2,214,2025-02-16,1.46,2,281,28,
925419,♥Sunny apartment near Schönbrunn,4558118,Anna,,Rudolfsheim-Fnfhaus,48.189,16.32601,Entire home/apt,68,60,146,2024-08-31,1.00,1,269,3,
928729,very friendly & cozy apartment,4999922,Georg,,Whring,48.22025,16.34036,Entire home/apt,73,3,62,2020-01-01,0.43,1,1,0,
931463,Your home away from home - central location,1273247,Sabine,,Josefstadt,48.20779,16.35093,Entire home/apt,,7,70,2019-08-25,0.48,1,0,0,
933256,HopInHopOut Vienna at your Doorstep,833967,Annemarie And Motti,,Leopoldstadt,48.21494,16.37844,Entire home/apt,55,3,820,2025-03-02,5.66,3,180,64,
936577,LIVE : CENTRAL : AND : NEW !,4642438,Regina-Marian,,Alsergrund,48.21599,16.34529,Entire home/apt,75,3,137,2025-01-02,0.94,1,128,18,
939322,City Center Belvedere Apartment,4236636,Anika,,Landstra§e,48.19289,16.38533,Entire home/apt,91,2,57,2024-08-25,0.42,3,300,1,
944702,"Spacious, sunny, quiet apartment",4040189,Josef,,Landstra§e,48.19834,16.39659,Entire home/apt,,5,1,2024-05-23,0.10,1,0,1,
949820,Traditional Apartments Vienna - Entire,2327667,Andreas,,Leopoldstadt,48.21945,16.39944,Entire home/apt,56,2,153,2025-01-27,1.11,3,2,15,
956500,Private guest apartment in Vienna!,5197852,Lisa,,Penzing,48.2111,16.23353,Entire home/apt,48,4,77,2023-08-19,0.53,1,94,0,
957049,Large 2-bedroom apartment by Judenplatz,1391676,Marc,,Innere Stadt,48.21133,16.37083,Entire home/apt,240,1,165,2025-03-02,1.14,4,176,42,
958755,Elegant Flat nr. St. Charles Church,5217546,Bettina,,Wieden,48.19876,16.37246,Entire home/apt,,400,182,2019-03-24,1.25,2,0,0,
965424,Typical Viennese Appartment Flair,707631,Gerald,,Brigittenau,48.23187,16.37551,Entire home/apt,89,7,6,2024-05-26,0.31,1,336,2,
969267,In the green outskirts of Vienna,1174158,Christine,,Penzing,48.20925,16.2307,Private room,36,2,4,2024-02-18,0.19,1,327,0,
975319,the beating heart of the city,1441217,Ben,,Mariahilf,48.19947,16.3641,Entire home/apt,95,30,349,2024-03-24,2.40,4,330,3,
979620,Schönbrunn 2-rooms Apartment with Balcony,5361631,Olga,,Meidling,48.18374,16.32163,Entire home/apt,81,3,151,2024-12-16,1.04,1,0,12,
980127,Luxurious penthouse in the center,3318130,Javi,,Rudolfsheim-Fnfhaus,48.20139,16.33181,Entire home/apt,300,1,55,2022-07-22,0.38,1,1,0,
983570,Streetview Wien – Premium Flat At The Belvedere,344610,Christine,,Landstra§e,48.19172859,16.38858604,Entire home/apt,105,2,70,2024-12-12,0.63,1,320,9,
988606,apartment near City and trade fair,386940,Elisabeth,,Leopoldstadt,48.21785,16.40439,Entire home/apt,150,6,0,,,1,0,0,
996137,"Flat Rooftop Terrace next Schönbrunn, view Vienna",2391996,Antonia,,Meidling,48.17984,16.32205,Entire home/apt,86,28,99,2025-01-03,0.96,1,216,12,
998676,Let's waltz,5488568,Susanne,,Mariahilf,48.19193,16.34882,Entire home/apt,106,29,23,2024-12-03,0.16,1,185,3,
999677,A bright architect's place near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,81,32,43,2024-12-15,0.31,2,239,6,
999784,A bright + functional 1BR near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,53,32,127,2024-12-02,0.89,2,274,6,
1001143,"CozyJacq: Smart luxury, Belvedere",5505334,Reka,,Landstra§e,48.18809,16.38501,Entire home/apt,100,28,3,2022-09-10,0.02,2,0,0,
1023577,ORGANIC CITY LOFT 1 Wienerzimmer,5634518,Gerhard & Nicole,,Neubau,48.20678,16.34603,Entire home/apt,80,3,351,2025-01-02,2.46,4,49,32,
1025773,Central location: Naschmarkt & balcony,5647750,Mariella,,Wieden,48.19593,16.36055,Entire home/apt,62,3,302,2025-02-22,2.09,3,275,41,
1027443,Sunny Apartment near City Center,5654805,Lidia,,Margareten,48.18193,16.36169,Entire home/apt,73,3,93,2025-01-01,0.64,1,280,14,
1041090,ORGANIC CITY LOFT 2 Wienerzimmer,5634518,Gerhard & Nicole,,Neubau,48.20447,16.34841,Entire home/apt,97,2,408,2025-01-01,2.98,4,49,28,
1043989,Central Apartment Vienna-great view,5748098,Maria,,Josefstadt,48.21408,16.34166,Entire home/apt,81,2,77,2025-01-04,0.54,1,227,12,
1047869,Cozy room with attached bathroom,3242264,Iris,,Penzing,48.18926,16.3073,Private room,,1,36,2019-06-14,0.26,1,0,0,
1080082,Small CityApt not far to the center,5941204,Martin,,Rudolfsheim-Fnfhaus,48.19854,16.33265,Entire home/apt,48,21,411,2025-02-07,2.89,3,107,12,
1091913,Beautiful Apartment Best Located,5999129,Marina,,Mariahilf,48.19,16.34708,Entire home/apt,99,2,395,2024-12-28,2.75,2,217,31,
1098707,PURE LUXURY  WITH ROOFGARDEN,6037264,Christine,,Landstra§e,48.19801,16.38555,Entire home/apt,216,7,11,2023-10-20,0.09,1,87,0,
1100309,Cosy and stylish Studio-Aparment with all comfort,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,,5,21,2024-09-01,0.15,2,14,5,
1102078,Bright 2 bedroom Loft in front of Park,402813,Sara And Dieter,,Leopoldstadt,48.22871,16.3752,Entire home/apt,128,4,94,2024-07-27,0.87,1,100,7,
1102740,GS8-9b City Appartment im Zentrum GS8-9b,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21921,16.37713,Entire home/apt,89,60,8,2023-12-05,0.07,51,358,0,
1102842,GS2a City Appartment im Zentrum,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.2176,16.3753,Entire home/apt,,60,22,2025-02-28,0.16,51,235,2,
1103523,comfortable 2-Bedroom-Apartment with style,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,83,7,36,2025-02-03,0.29,2,0,6,
1108128,H1a City Apartment im Zentrum,5874520,AdInfinitum Philip Bea Sophia,,Alsergrund,48.2161,16.36325,Entire home/apt,67,35,21,2024-12-15,0.18,51,200,4,
1108187,H1b City Apartment im Zentrum,5874520,AdInfinitum Philip Bea Sophia,,Alsergrund,48.21525,16.36156,Entire home/apt,62,35,21,2024-10-06,0.15,51,307,2,
1108213,GU3 3b,5874520,AdInfinitum Philip Bea Sophia,,Simmering,48.17419,16.39723,Entire home/apt,76,60,10,2019-12-18,0.07,51,277,0,
1112576,W4/18City Apartment by the Opera,5874520,AdInfinitum Philip Bea Sophia,,Innere Stadt,48.20272,16.37217,Entire home/apt,89,35,40,2024-08-31,0.28,51,293,3,
1112590,W4/33 City Apartment im Zentrum,5874520,AdInfinitum Philip Bea Sophia,,Innere Stadt,48.2022,16.37227,Entire home/apt,107,35,22,2024-08-27,0.18,51,358,2,
1117166,Beautiful 3 bed apartment in the heart of Vienna,6131482,Justine,,Mariahilf,48.1997,16.35605,Entire home/apt,235,3,53,2025-01-06,0.44,1,132,2,
1130156,10min to center and Schönbrunn,6182663,Daniel,,Meidling,48.18495,16.33918,Private room,,2,28,2020-03-14,0.39,1,0,0,
1143415,Pleasant Flat in central Location,6269584,Martina,,Neubau,48.20353,16.35036,Entire home/apt,,3,13,2018-11-03,0.10,3,0,0,
1149397,In the heart of Vienna III,1441217,Ben,,Mariahilf,48.19418,16.3501,Entire home/apt,61,2,277,2025-03-01,1.93,4,1,33,
1158884,Sunny design-apartment with garden,6350321,Christoph,,Josefstadt,48.21163,16.34288,Private room,,20,10,2014-09-17,0.07,1,0,0,
1980594,Luxury One Bedroom Apartment,9556855,Reza,,Mariahilf,48.19881,16.35876,Entire home/apt,,3,41,2024-12-22,0.30,9,321,10,
1981159,Vienna rooftop apartment,6794434,Sarah,,Leopoldstadt,48.22182,16.38621,Entire home/apt,,55,1,2016-12-16,0.01,1,0,0,
1983185,"""Frisierzimmer"" Grey Art Loft",3564972,Andre,,Mariahilf,48.1951,16.34936,Entire home/apt,50,2,764,2025-02-17,5.58,6,110,71,
1640304,**HOME-OFFICE w/HighSpeedInternet** 60sqm AUGARTEN,1137320,Silvia&Family,,Brigittenau,48.22716,16.37036,Entire home/apt,141,28,72,2024-12-30,0.57,3,249,3,
1648508,Exquisite garden apartment,8746106,Gerti,,Dbling,48.24518,16.31013,Entire home/apt,125,3,9,2023-09-11,0.09,1,324,0,
1650899,Klein und gemütlich mit 22 m2,8443421,Oi Van,,Meidling,48.18623,16.33796,Entire home/apt,51,3,37,2023-08-25,0.28,3,123,0,
1671757,"Naschmarkt Suite, 60 m2",8849915,Silvia,,Mariahilf,48.19803,16.35588,Entire home/apt,,90,14,2025-01-08,0.10,1,96,3,
1680603,Modern 2Room Apt (65m2) in the Center,8885198,Aida,,Landstra§e,48.19777,16.39774,Entire home/apt,94,30,71,2021-08-16,0.51,4,0,0,
1680727,"Modern 3Room Apt (75m2) with balkony, city centre",8885198,Aida,,Landstra§e,48.19634,16.39922,Entire home/apt,80,30,180,2020-03-17,1.30,4,0,0,
1687563,**HOME-OFFICE w/HighSpeedInternet** 80sqm AUGARTEN,1137320,Silvia&Family,,Brigittenau,48.22714,16.37034,Entire home/apt,121,28,59,2024-08-11,0.45,3,215,6,
1688140,"Cozy & Sunny Modern Flat, Central.",8922093,Kevin,,Favoriten,48.18227,16.38081,Entire home/apt,,2,79,2019-12-15,0.57,1,0,0,
1695412,Cosy room - travellers with children welcome,3523076,Kathrin,,Margareten,48.18604,16.34915,Entire home/apt,,2,5,2017-01-06,0.05,2,0,0,
1701909,Prater Apartment /Blue Apartment,8985755,Anna,,Leopoldstadt,48.218902587890625,16.405672073364258,Entire home/apt,86,3,77,2025-01-01,0.57,2,327,12,
1713050,"Praterloft 35 (WU Campus, Messe)",2813542,Susanne,,Leopoldstadt,48.21821,16.40266,Entire home/apt,105,4,155,2024-12-23,1.13,2,147,24,
1734907,7.3.-9.4.2015 & 18.5.-24.5.2015,9138180,Bernhard,,Ottakring,48.20986,16.32625,Private room,,1,0,,,1,0,0,
1739347,First Class Apartment City Center - TG,9158703,Isabelle,,Innere Stadt,48.2111,16.36753,Entire home/apt,137,30,9,2024-10-23,0.29,31,81,4,
1740918,Favorable Living  in Vienna City-Center,9165185,Gerta,,Landstra§e,48.20661,16.38681,Entire home/apt,,28,54,2025-01-05,0.45,2,12,6,
1743959,"Cosy, bright and connected!",9180501,Marion,,Ottakring,48.20843,16.30554,Entire home/apt,,5,6,2024-12-28,0.05,1,0,3,
1744787,Stunning apartment close to city centre AC - StG8,9158703,Isabelle,,Mariahilf,48.19284,16.34413,Entire home/apt,,28,13,2024-11-23,0.12,31,123,1,
1750686,Cosy home in Vienna center,2029608,Filip,,Josefstadt,48.20744,16.34935,Private room,,1,359,2020-09-15,2.59,1,0,0,
1754046,Vienna Studio Ap-ART-ment,8304668,Jan & Maida,,Landstra§e,48.1927,16.3879,Entire home/apt,73,2,503,2025-02-27,3.62,1,93,10,
1779274,Charmante 44m² in der Vorstadt,9341868,Nenad,,Hernals,48.22108,16.32121,Entire home/apt,,3,21,2025-01-04,0.21,1,0,8,
1788122,Romantic Private Apartment,9383500,Stefan,,Neubau,48.20592,16.34529,Entire home/apt,83,3,211,2025-02-23,1.60,3,96,24,
1792886,Charming City Apartment,9406646,Victor,,Landstra§e,48.21073,16.39164,Entire home/apt,,3,68,2020-09-21,0.60,1,0,0,
1794467,Quiet luxury apartment in centre,4100819,Eszter,,Neubau,48.20648,16.34571,Entire home/apt,,30,48,2019-07-30,0.36,1,0,0,
1860535,Exclusive Apartment Near Center,9556855,Reza,,Alsergrund,48.2153,16.35565,Entire home/apt,187,3,34,2024-12-14,0.25,9,324,8,
